speed;age;miles;group
116.0;47.0;48.0;2
111.0;30.0;10.0;2
96.0;48.0;23.0;1
104.0;27.0;28.0;0
116.0;79.0;8.0;0
115.0;24.0;8.0;1
119.0;30.0;19.0;1
119.0;30.0;16.0;0
111.0;32.0;11.0;1
143.0;65.0;11.0;0
85.0;87.0;22.0;2
105.0;49.0;40.0;1
104.0;45.0;28.0;1
112.0;60.0;29.0;1
133.0;58.0;34.0;1
122.0;53.0;35.0;2
136.0;46.0;39.0;1
91.0;48.0;23.0;1
113.0;58.0;25.0;1
104.0;37.0;22.0;1
118.0;36.0;39.0;2
121.0;67.0;16.0;0
155.0;40.0;50.0;0
117.0;16.0;34.0;0
117.0;68.0;42.0;2
143.0;35.0;45.0;0
125.0;63.0;13.0;0
106.0;71.0;18.0;0
125.0;29.0;38.0;2
119.0;77.0;16.0;0
117.0;46.0;24.0;1
125.0;60.0;15.0;2
104.0;16.0;37.0;0
120.0;64.0;25.0;0
124.0;80.0;17.0;0
144.0;37.0;39.0;1
100.0;24.0;9.0;2
125.0;22.0;25.0;0
102.0;23.0;15.0;2
130.0;48.0;44.0;1
141.0;42.0;47.0;1
146.0;38.0;45.0;0
152.0;35.0;53.0;0
148.0;31.0;51.0;0
120.0;32.0;14.0;0
132.0;69.0;20.0;0
118.0;58.0;16.0;1
123.0;59.0;30.0;2
127.0;36.0;35.0;0
101.0;29.0;7.0;1
98.0;25.0;21.0;2
117.0;71.0;38.0;2
107.0;43.0;28.0;1
106.0;31.0;16.0;1
120.0;70.0;29.0;0
146.0;37.0;45.0;0
136.0;46.0;41.0;1
123.0;43.0;65.0;2
135.0;76.0;25.0;0
109.0;42.0;18.0;1
118.0;70.0;14.0;0
141.0;51.0;32.0;1
108.0;51.0;27.0;1
119.0;79.0;17.0;0
109.0;33.0;35.0;0
141.0;62.0;5.0;2
126.0;41.0;36.0;2
110.0;56.0;35.0;1
94.0;36.0;23.0;1
97.0;23.0;11.0;2
124.0;80.0;29.0;0
144.0;48.0;41.0;1
117.0;52.0;29.0;1
151.0;35.0;42.0;0
96.0;19.0;36.0;2
103.0;30.0;10.0;2
133.0;42.0;33.0;2
139.0;54.0;41.0;2
98.0;28.0;11.0;2
112.0;64.0;65.0;2
137.0;47.0;36.0;1
146.0;35.0;51.0;0
152.0;36.0;47.0;0
100.0;18.0;4.0;2
104.0;36.0;20.0;1
153.0;35.0;49.0;0
140.0;40.0;36.0;1
143.0;44.0;37.0;1
108.0;87.0;12.0;0
123.0;56.0;31.0;2
97.0;17.0;6.0;1
104.0;35.0;30.0;1
137.0;52.0;54.0;2
140.0;42.0;39.0;1
138.0;54.0;40.0;1
149.0;36.0;56.0;0
106.0;32.0;5.0;1
88.0;27.0;26.0;2
114.0;34.0;27.0;0
151.0;30.0;46.0;0
101.0;23.0;9.0;2
122.0;70.0;24.0;0
131.0;61.0;48.0;2
108.0;54.0;31.0;1
98.0;42.0;15.0;1
106.0;37.0;20.0;1
134.0;48.0;34.0;1
87.0;60.0;32.0;2
133.0;33.0;24.0;0
116.0;37.0;30.0;0
119.0;55.0;36.0;2
125.0;36.0;51.0;2
156.0;35.0;46.0;0
145.0;46.0;35.0;1
119.0;71.0;72.0;2
111.0;55.0;31.0;2
123.0;22.0;31.0;0
109.0;32.0;2.0;1
138.0;49.0;34.0;1
146.0;50.0;29.0;2
108.0;51.0;1.0;1
119.0;81.0;21.0;0
99.0;38.0;21.0;1
111.0;34.0;24.0;0
126.0;38.0;8.0;1
136.0;16.0;32.0;0
127.0;45.0;46.0;2
108.0;46.0;8.0;1
110.0;37.0;22.0;2
148.0;32.0;52.0;0
122.0;48.0;27.0;1
146.0;45.0;57.0;2
149.0;44.0;4.0;2
149.0;24.0;50.0;0
148.0;40.0;50.0;0
158.0;16.0;27.0;2
149.0;59.0;75.0;2
100.0;29.0;20.0;2
141.0;49.0;44.0;1
127.0;48.0;54.0;2
116.0;25.0;24.0;0
160.0;61.0;15.0;2
152.0;31.0;48.0;0
146.0;64.0;66.0;2
115.0;60.0;16.0;0
126.0;50.0;23.0;1
153.0;33.0;50.0;0
110.0;27.0;16.0;1
123.0;47.0;38.0;1
101.0;21.0;10.0;2
100.0;79.0;32.0;0
118.0;82.0;10.0;0
135.0;46.0;43.0;2
109.0;53.0;30.0;2
112.0;54.0;30.0;1
114.0;76.0;18.0;0
118.0;35.0;38.0;0
145.0;88.0;27.0;2
148.0;31.0;52.0;0
112.0;78.0;17.0;0
120.0;52.0;33.0;1
149.0;32.0;46.0;0
152.0;42.0;50.0;0
141.0;52.0;38.0;2
151.0;32.0;44.0;0
139.0;35.0;43.0;1
150.0;37.0;40.0;0
153.0;29.0;46.0;0
137.0;43.0;34.0;2
109.0;39.0;29.0;1
94.0;16.0;19.0;2
99.0;55.0;35.0;1
135.0;43.0;40.0;1
128.0;53.0;38.0;2
152.0;35.0;46.0;0
117.0;51.0;28.0;1
85.0;49.0;46.0;2
92.0;32.0;13.0;2
139.0;48.0;45.0;1
143.0;45.0;46.0;1
123.0;50.0;1.0;1
126.0;18.0;23.0;0
106.0;19.0;19.0;2
121.0;79.0;44.0;2
115.0;41.0;26.0;1
139.0;47.0;43.0;1
111.0;59.0;25.0;1
123.0;16.0;29.0;0
114.0;46.0;30.0;1
137.0;41.0;37.0;1
125.0;55.0;23.0;2
115.0;54.0;25.0;1
104.0;21.0;17.0;2
128.0;60.0;48.0;2
99.0;31.0;14.0;2
106.0;33.0;27.0;0
135.0;74.0;19.0;0
117.0;41.0;5.0;1
105.0;46.0;6.0;2
143.0;41.0;47.0;1
136.0;55.0;43.0;2
128.0;29.0;20.0;0
116.0;78.0;29.0;2
137.0;53.0;47.0;1
137.0;61.0;35.0;2
146.0;52.0;38.0;1
146.0;36.0;52.0;0
90.0;62.0;15.0;1
100.0;51.0;3.0;1
111.0;21.0;22.0;2
124.0;37.0;33.0;2
156.0;40.0;57.0;0
149.0;38.0;54.0;0
108.0;49.0;23.0;1
128.0;40.0;37.0;0
115.0;38.0;30.0;1
129.0;62.0;46.0;2
96.0;45.0;32.0;1
126.0;58.0;52.0;2
151.0;49.0;36.0;1
152.0;40.0;49.0;0
154.0;41.0;41.0;1
92.0;47.0;22.0;1
125.0;55.0;21.0;1
119.0;65.0;24.0;2
124.0;90.0;12.0;0
120.0;49.0;13.0;1
145.0;42.0;36.0;1
144.0;46.0;64.0;2
115.0;39.0;21.0;1
146.0;33.0;53.0;0
106.0;52.0;14.0;1
152.0;33.0;47.0;0
107.0;58.0;25.0;1
149.0;35.0;49.0;0
112.0;56.0;34.0;1
117.0;16.0;58.0;0
113.0;59.0;33.0;1
99.0;48.0;30.0;1
101.0;40.0;12.0;1
97.0;53.0;18.0;1
130.0;45.0;42.0;1
126.0;29.0;47.0;0
98.0;24.0;19.0;2
121.0;39.0;11.0;1
77.0;43.0;21.0;2
154.0;29.0;39.0;0
118.0;72.0;20.0;0
166.0;30.0;57.0;2
112.0;65.0;23.0;0
104.0;48.0;14.0;1
117.0;37.0;43.0;0
90.0;27.0;20.0;2
104.0;21.0;25.0;2
101.0;19.0;12.0;2
151.0;51.0;33.0;1
99.0;40.0;15.0;1
154.0;37.0;52.0;0
136.0;81.0;27.0;0
102.0;27.0;18.0;2
142.0;45.0;42.0;2
97.0;25.0;19.0;2
139.0;45.0;49.0;2
152.0;29.0;51.0;0
145.0;48.0;32.0;1
112.0;47.0;30.0;1
126.0;46.0;50.0;2
114.0;27.0;14.0;1
115.0;65.0;31.0;2
125.0;43.0;50.0;2
110.0;85.0;14.0;2
147.0;52.0;41.0;2
124.0;83.0;22.0;0
101.0;30.0;10.0;1
107.0;39.0;23.0;1
150.0;49.0;44.0;1
141.0;45.0;50.0;1
123.0;37.0;30.0;0
100.0;42.0;8.0;1
112.0;63.0;31.0;0
136.0;50.0;32.0;1
124.0;63.0;38.0;2
128.0;72.0;47.0;2
131.0;31.0;20.0;0
121.0;37.0;38.0;0
132.0;58.0;36.0;2
120.0;58.0;65.0;2
147.0;51.0;43.0;1
126.0;16.0;20.0;0
96.0;21.0;22.0;2
148.0;32.0;46.0;2
121.0;49.0;5.0;1
118.0;42.0;28.0;0
105.0;24.0;34.0;2
117.0;42.0;4.0;1
116.0;59.0;21.0;2
106.0;27.0;12.0;2
140.0;55.0;36.0;2
103.0;27.0;15.0;1
101.0;36.0;26.0;1
156.0;42.0;54.0;0
116.0;81.0;17.0;0
145.0;50.0;38.0;1
151.0;38.0;47.0;0
156.0;38.0;48.0;0
123.0;53.0;52.0;2
103.0;30.0;36.0;1
153.0;30.0;49.0;0
151.0;36.0;55.0;0
99.0;62.0;20.0;1
135.0;48.0;36.0;1
109.0;37.0;15.0;1
95.0;46.0;30.0;1
147.0;47.0;39.0;1
134.0;98.0;18.0;0
149.0;32.0;46.0;0
135.0;40.0;49.0;2
104.0;38.0;10.0;1
137.0;72.0;27.0;0
143.0;42.0;39.0;1
142.0;40.0;37.0;1
123.0;70.0;26.0;2
139.0;60.0;29.0;1
150.0;30.0;51.0;0
154.0;37.0;46.0;0
100.0;43.0;22.0;1
120.0;18.0;25.0;0
152.0;42.0;43.0;1
110.0;81.0;4.0;0
105.0;44.0;24.0;1
148.0;30.0;50.0;0
145.0;50.0;21.0;2
111.0;28.0;8.0;1
144.0;37.0;52.0;0
123.0;33.0;22.0;1
149.0;43.0;38.0;1
148.0;32.0;51.0;0
147.0;29.0;44.0;0
140.0;52.0;54.0;1
103.0;23.0;16.0;2
110.0;60.0;36.0;1
151.0;47.0;51.0;0
139.0;19.0;29.0;0
124.0;61.0;40.0;2
101.0;30.0;9.0;2
111.0;51.0;24.0;1
152.0;37.0;53.0;0
107.0;23.0;16.0;2
125.0;28.0;29.0;1
118.0;38.0;40.0;0
106.0;80.0;15.0;0
115.0;36.0;14.0;1
155.0;31.0;50.0;0
137.0;62.0;18.0;2
101.0;20.0;9.0;2
109.0;41.0;25.0;1
98.0;18.0;18.0;2
105.0;21.0;16.0;2
100.0;33.0;14.0;2
122.0;43.0;35.0;0
115.0;58.0;30.0;1
140.0;36.0;31.0;0
120.0;52.0;12.0;1
98.0;24.0;20.0;2
117.0;47.0;38.0;2
109.0;75.0;3.0;0
113.0;60.0;27.0;2
95.0;40.0;31.0;1
145.0;29.0;54.0;0
110.0;42.0;18.0;1
143.0;27.0;37.0;0
101.0;33.0;16.0;2
87.0;59.0;46.0;2
148.0;38.0;46.0;0
145.0;45.0;39.0;1
117.0;83.0;20.0;0
161.0;36.0;57.0;2
141.0;61.0;60.0;2
121.0;80.0;28.0;0
118.0;45.0;35.0;2
120.0;71.0;21.0;0
118.0;55.0;29.0;1
121.0;36.0;44.0;0
116.0;31.0;30.0;0
96.0;28.0;19.0;2
98.0;22.0;17.0;2
121.0;85.0;21.0;0
95.0;20.0;23.0;2
107.0;39.0;43.0;2
115.0;38.0;30.0;0
139.0;46.0;46.0;1
142.0;36.0;39.0;1
101.0;47.0;16.0;1
121.0;37.0;30.0;0
110.0;91.0;63.0;2
113.0;60.0;12.0;0
129.0;37.0;59.0;2
117.0;29.0;25.0;0
115.0;69.0;25.0;0
114.0;53.0;13.0;1
121.0;63.0;16.0;0
152.0;36.0;55.0;0
132.0;39.0;47.0;2
158.0;39.0;50.0;0
105.0;56.0;25.0;1
121.0;72.0;17.0;0
148.0;50.0;52.0;1
134.0;54.0;48.0;1
140.0;43.0;40.0;1
124.0;84.0;21.0;0
126.0;44.0;17.0;2
107.0;31.0;30.0;1
125.0;26.0;38.0;0
148.0;37.0;57.0;0
116.0;40.0;11.0;1
117.0;68.0;19.0;0
106.0;36.0;32.0;0
94.0;33.0;16.0;1
109.0;32.0;37.0;2
103.0;45.0;25.0;2
120.0;77.0;19.0;0
142.0;41.0;47.0;1
145.0;83.0;58.0;2
141.0;39.0;40.0;1
140.0;49.0;45.0;1
147.0;28.0;50.0;0
101.0;52.0;4.0;1
141.0;52.0;40.0;1
146.0;41.0;36.0;1
121.0;37.0;29.0;0
118.0;38.0;8.0;1
139.0;49.0;37.0;1
104.0;23.0;20.0;2
129.0;75.0;27.0;0
144.0;36.0;45.0;1
107.0;29.0;16.0;2
122.0;43.0;4.0;1
101.0;45.0;24.0;1
75.0;58.0;26.0;2
145.0;33.0;48.0;0
132.0;64.0;15.0;0
148.0;42.0;44.0;1
121.0;42.0;11.0;1
129.0;22.0;52.0;0
146.0;43.0;48.0;0
142.0;34.0;52.0;0
92.0;25.0;5.0;2
138.0;47.0;40.0;1
128.0;24.0;17.0;2
136.0;48.0;34.0;1
115.0;21.0;19.0;0
91.0;25.0;17.0;2
139.0;49.0;49.0;1
140.0;48.0;40.0;1
152.0;41.0;51.0;0
123.0;31.0;35.0;0
107.0;24.0;12.0;2
113.0;47.0;27.0;1
154.0;32.0;44.0;0
121.0;37.0;8.0;1
142.0;46.0;42.0;1
155.0;38.0;51.0;0
94.0;38.0;52.0;2
96.0;20.0;7.0;2
112.0;51.0;50.0;2
150.0;47.0;30.0;1
136.0;42.0;45.0;1
119.0;71.0;32.0;0
134.0;45.0;43.0;1
142.0;41.0;43.0;1
117.0;32.0;25.0;0
125.0;31.0;33.0;0
149.0;39.0;58.0;0
152.0;39.0;56.0;0
101.0;35.0;16.0;1
115.0;34.0;29.0;0
103.0;19.0;15.0;2
160.0;31.0;24.0;2
113.0;47.0;25.0;1
113.0;44.0;13.0;1
150.0;39.0;47.0;0
144.0;41.0;56.0;0
99.0;54.0;25.0;1
147.0;31.0;57.0;0
145.0;46.0;41.0;1
106.0;50.0;39.0;1
122.0;50.0;25.0;0
101.0;31.0;9.0;2
87.0;17.0;16.0;2
109.0;38.0;44.0;1
151.0;34.0;50.0;0
140.0;39.0;40.0;1
107.0;29.0;44.0;0
100.0;44.0;17.0;1
104.0;50.0;17.0;1
141.0;63.0;33.0;2
125.0;16.0;34.0;0
141.0;66.0;42.0;2
111.0;26.0;1.0;2
131.0;36.0;32.0;0
119.0;79.0;17.0;0
105.0;19.0;15.0;2
148.0;58.0;47.0;2
136.0;41.0;42.0;1
91.0;25.0;15.0;2
105.0;53.0;33.0;1
128.0;53.0;44.0;2
150.0;30.0;51.0;0
105.0;34.0;18.0;1
129.0;94.0;23.0;2
125.0;28.0;53.0;2
141.0;31.0;21.0;0
118.0;46.0;5.0;1
130.0;48.0;31.0;1
99.0;23.0;13.0;2
115.0;43.0;44.0;1
119.0;81.0;15.0;0
126.0;82.0;21.0;0
100.0;25.0;14.0;2
120.0;75.0;21.0;0
110.0;49.0;24.0;2
121.0;59.0;17.0;1
118.0;60.0;43.0;2
149.0;33.0;51.0;0
106.0;61.0;1.0;2
123.0;72.0;24.0;0
104.0;36.0;17.0;2
149.0;28.0;48.0;0
118.0;80.0;2.0;0
119.0;28.0;41.0;2
133.0;23.0;1.0;2
115.0;22.0;41.0;0
158.0;29.0;52.0;0
118.0;75.0;31.0;2
95.0;28.0;13.0;2
148.0;39.0;52.0;0
158.0;47.0;52.0;0
151.0;37.0;46.0;0
116.0;45.0;23.0;1
112.0;34.0;25.0;1
146.0;50.0;28.0;2
124.0;30.0;22.0;0
131.0;49.0;57.0;2
97.0;48.0;4.0;1
136.0;44.0;37.0;1
109.0;28.0;30.0;2
122.0;49.0;40.0;2
143.0;38.0;28.0;2
103.0;52.0;29.0;1
95.0;29.0;11.0;2
110.0;54.0;29.0;2
117.0;42.0;17.0;1
126.0;41.0;44.0;1
89.0;36.0;5.0;1
124.0;38.0;26.0;1
116.0;60.0;45.0;2
116.0;32.0;28.0;0
157.0;30.0;54.0;0
110.0;43.0;30.0;1
118.0;23.0;21.0;0
150.0;61.0;61.0;2
123.0;59.0;21.0;0
115.0;49.0;36.0;1
143.0;58.0;24.0;2
111.0;29.0;1.0;1
152.0;28.0;49.0;0
149.0;32.0;47.0;0
108.0;32.0;19.0;0
137.0;70.0;43.0;2
124.0;69.0;13.0;0
119.0;27.0;22.0;0
103.0;58.0;17.0;1
132.0;28.0;41.0;0
158.0;38.0;49.0;0
97.0;21.0;20.0;2
107.0;74.0;21.0;0
128.0;64.0;41.0;2
135.0;44.0;35.0;1
143.0;45.0;50.0;2
113.0;83.0;11.0;0
132.0;82.0;1.0;0
120.0;52.0;27.0;1
140.0;46.0;38.0;1
150.0;71.0;17.0;2
149.0;49.0;43.0;1
145.0;37.0;51.0;0
123.0;42.0;30.0;0
117.0;63.0;21.0;2
113.0;41.0;22.0;1
128.0;16.0;35.0;0
107.0;40.0;17.0;1
133.0;51.0;43.0;2
101.0;30.0;19.0;2
147.0;46.0;43.0;1
139.0;60.0;39.0;2
112.0;53.0;15.0;1
138.0;40.0;49.0;1
112.0;66.0;16.0;0
119.0;30.0;17.0;0
127.0;35.0;35.0;0
138.0;44.0;40.0;1
128.0;44.0;23.0;0
147.0;42.0;45.0;1
103.0;56.0;38.0;1
115.0;66.0;35.0;2
87.0;78.0;32.0;2
100.0;48.0;20.0;1
142.0;49.0;41.0;1
86.0;27.0;19.0;2
144.0;40.0;48.0;0
149.0;29.0;48.0;0
95.0;42.0;15.0;1
127.0;29.0;37.0;0
123.0;33.0;23.0;1
110.0;57.0;19.0;2
150.0;37.0;55.0;0
117.0;59.0;36.0;1
115.0;67.0;21.0;1
147.0;43.0;43.0;1
118.0;74.0;31.0;0
136.0;42.0;39.0;1
110.0;56.0;14.0;1
119.0;21.0;27.0;0
142.0;47.0;36.0;1
102.0;31.0;19.0;1
116.0;22.0;7.0;1
140.0;38.0;32.0;1
141.0;50.0;43.0;1
106.0;66.0;17.0;1
141.0;47.0;31.0;1
129.0;56.0;47.0;2
121.0;16.0;52.0;0
117.0;57.0;11.0;2
110.0;47.0;24.0;1
147.0;43.0;32.0;1
119.0;22.0;41.0;0
105.0;34.0;14.0;2
117.0;41.0;22.0;1
129.0;43.0;31.0;1
121.0;65.0;9.0;0
131.0;50.0;40.0;2
104.0;39.0;1.0;1
124.0;61.0;58.0;2
152.0;33.0;50.0;0
134.0;87.0;16.0;0
115.0;71.0;12.0;1
105.0;28.0;21.0;2
127.0;48.0;31.0;2
157.0;33.0;53.0;0
117.0;74.0;20.0;0
113.0;40.0;17.0;1
134.0;50.0;41.0;2
104.0;25.0;16.0;2
106.0;54.0;19.0;2
131.0;47.0;38.0;2
143.0;41.0;40.0;1
100.0;24.0;11.0;2
110.0;32.0;32.0;0
122.0;47.0;30.0;2
99.0;48.0;26.0;1
116.0;73.0;35.0;2
97.0;28.0;11.0;2
104.0;51.0;25.0;1
97.0;18.0;5.0;2
137.0;50.0;38.0;2
103.0;45.0;4.0;1
108.0;75.0;20.0;0
99.0;63.0;13.0;1
104.0;24.0;12.0;2
122.0;37.0;42.0;0
125.0;79.0;20.0;2
155.0;28.0;49.0;0
97.0;51.0;25.0;1
146.0;51.0;57.0;2
133.0;48.0;36.0;2
118.0;75.0;11.0;0
135.0;31.0;33.0;2
156.0;34.0;49.0;0
120.0;79.0;15.0;0
110.0;49.0;36.0;1
109.0;62.0;35.0;2
105.0;31.0;25.0;0
125.0;72.0;30.0;0
117.0;48.0;2.0;1
111.0;58.0;11.0;2
109.0;83.0;16.0;0
132.0;57.0;55.0;2
117.0;76.0;22.0;0
150.0;46.0;43.0;0
107.0;78.0;14.0;0
106.0;34.0;12.0;1
142.0;41.0;39.0;1
129.0;17.0;28.0;0
119.0;80.0;12.0;0
105.0;67.0;18.0;1
95.0;29.0;10.0;2
99.0;63.0;30.0;2
113.0;65.0;17.0;0
107.0;26.0;16.0;1
120.0;34.0;26.0;0
142.0;40.0;50.0;0
107.0;25.0;15.0;2
103.0;58.0;24.0;1
122.0;42.0;29.0;0
109.0;32.0;23.0;1
121.0;53.0;20.0;1
113.0;74.0;66.0;2
109.0;16.0;13.0;2
152.0;28.0;45.0;0
115.0;41.0;18.0;1
105.0;57.0;27.0;1
105.0;21.0;15.0;2
94.0;56.0;34.0;1
123.0;18.0;28.0;0
152.0;41.0;46.0;0
143.0;63.0;46.0;2
94.0;32.0;15.0;2
112.0;64.0;26.0;0
126.0;69.0;32.0;2
139.0;41.0;43.0;1
112.0;31.0;16.0;0
107.0;35.0;14.0;2
110.0;33.0;14.0;1
146.0;81.0;35.0;2
102.0;32.0;10.0;1
108.0;33.0;21.0;1
117.0;16.0;39.0;0
104.0;16.0;19.0;2
108.0;44.0;39.0;2
121.0;73.0;21.0;0
108.0;24.0;25.0;2
153.0;35.0;53.0;0
131.0;43.0;38.0;1
141.0;50.0;41.0;1
125.0;35.0;31.0;0
127.0;72.0;15.0;0
133.0;55.0;26.0;1
123.0;42.0;17.0;1
108.0;59.0;19.0;1
92.0;34.0;9.0;2
128.0;41.0;39.0;0
126.0;59.0;60.0;2
164.0;55.0;47.0;2
113.0;44.0;59.0;2
132.0;52.0;46.0;2
155.0;37.0;58.0;0
100.0;46.0;16.0;1
146.0;45.0;40.0;1
115.0;38.0;14.0;1
150.0;41.0;52.0;0
133.0;28.0;20.0;0
98.0;19.0;19.0;2
88.0;24.0;14.0;2
94.0;34.0;22.0;2
143.0;44.0;42.0;1
120.0;35.0;45.0;2
104.0;44.0;34.0;1
116.0;33.0;18.0;1
146.0;56.0;37.0;2
130.0;74.0;17.0;0
130.0;74.0;29.0;0
102.0;66.0;15.0;0
106.0;28.0;32.0;0
138.0;46.0;34.0;1
113.0;62.0;37.0;1
113.0;26.0;13.0;2
139.0;50.0;44.0;1
118.0;77.0;15.0;0
133.0;46.0;36.0;1
108.0;37.0;37.0;1
113.0;34.0;26.0;0
107.0;73.0;23.0;0
148.0;31.0;53.0;0
139.0;61.0;40.0;2
107.0;16.0;3.0;2
112.0;35.0;28.0;1
150.0;37.0;48.0;0
154.0;38.0;53.0;0
121.0;72.0;26.0;0
115.0;46.0;40.0;2
140.0;48.0;41.0;1
94.0;57.0;28.0;2
140.0;45.0;41.0;1
90.0;31.0;7.0;2
132.0;30.0;32.0;0
120.0;77.0;15.0;0
94.0;22.0;22.0;2
128.0;76.0;20.0;0
144.0;63.0;55.0;2
120.0;64.0;23.0;0
133.0;25.0;36.0;0
115.0;75.0;15.0;0
142.0;42.0;34.0;1
114.0;60.0;14.0;1
134.0;59.0;34.0;2
103.0;26.0;8.0;2
122.0;57.0;36.0;2
144.0;45.0;30.0;2
100.0;33.0;12.0;1
99.0;48.0;23.0;2
141.0;41.0;44.0;0
138.0;58.0;31.0;2
110.0;70.0;25.0;0
96.0;48.0;7.0;1
151.0;56.0;47.0;2
77.0;67.0;48.0;2
118.0;72.0;19.0;0
110.0;57.0;22.0;1
145.0;36.0;51.0;2
126.0;81.0;35.0;0
152.0;36.0;51.0;0
129.0;97.0;12.0;2
156.0;30.0;48.0;0
108.0;28.0;16.0;2
132.0;34.0;36.0;1
126.0;33.0;13.0;1
106.0;21.0;15.0;2
122.0;22.0;25.0;0
110.0;91.0;16.0;0
102.0;19.0;17.0;2
150.0;39.0;51.0;0
149.0;32.0;53.0;0
138.0;48.0;46.0;1
102.0;55.0;25.0;1
147.0;34.0;51.0;0
135.0;64.0;21.0;0
105.0;80.0;33.0;2
151.0;34.0;50.0;0
125.0;29.0;30.0;0
117.0;42.0;28.0;1
108.0;71.0;29.0;0
110.0;62.0;11.0;1
109.0;37.0;13.0;1
137.0;34.0;28.0;0
95.0;24.0;10.0;2
148.0;38.0;51.0;0
125.0;84.0;11.0;0
149.0;31.0;43.0;0
111.0;77.0;15.0;0
147.0;17.0;44.0;2
153.0;31.0;53.0;0
139.0;43.0;36.0;1
137.0;45.0;40.0;1
147.0;37.0;52.0;0
122.0;73.0;4.0;0
139.0;45.0;23.0;2
106.0;34.0;19.0;1
114.0;41.0;6.0;1
140.0;47.0;41.0;1
123.0;40.0;27.0;0
154.0;35.0;56.0;0
118.0;33.0;23.0;0
95.0;26.0;15.0;2
95.0;35.0;18.0;2
103.0;67.0;26.0;2
163.0;80.0;34.0;2
107.0;42.0;39.0;0
100.0;27.0;12.0;2
117.0;46.0;26.0;2
100.0;16.0;14.0;2
123.0;59.0;35.0;2
111.0;70.0;30.0;0
112.0;71.0;18.0;0
142.0;26.0;29.0;0
131.0;75.0;25.0;0
121.0;75.0;19.0;0
91.0;20.0;17.0;2
129.0;41.0;24.0;2
112.0;52.0;9.0;1
101.0;30.0;9.0;2
120.0;43.0;48.0;2
106.0;70.0;44.0;0
148.0;52.0;30.0;1
139.0;40.0;33.0;1
120.0;44.0;52.0;2
104.0;29.0;14.0;2
136.0;26.0;37.0;0
107.0;62.0;16.0;2
125.0;77.0;39.0;0
92.0;25.0;13.0;2
111.0;46.0;38.0;2
113.0;24.0;8.0;1
143.0;51.0;27.0;2
87.0;49.0;35.0;1
104.0;49.0;15.0;1
110.0;41.0;29.0;1
124.0;66.0;21.0;0
109.0;26.0;25.0;0
94.0;26.0;24.0;2
138.0;38.0;50.0;2
148.0;34.0;46.0;0
141.0;39.0;39.0;2
153.0;30.0;49.0;0
104.0;31.0;22.0;1
124.0;72.0;31.0;0
134.0;52.0;44.0;2
91.0;18.0;20.0;2
117.0;24.0;20.0;0
136.0;46.0;45.0;1
157.0;39.0;51.0;0
135.0;66.0;7.0;0
117.0;42.0;15.0;0
97.0;33.0;20.0;1
127.0;36.0;19.0;1
124.0;37.0;18.0;1
96.0;23.0;30.0;1
103.0;29.0;22.0;2
126.0;27.0;34.0;2
129.0;39.0;54.0;2
110.0;73.0;33.0;0
120.0;37.0;30.0;0
136.0;45.0;43.0;1
105.0;24.0;22.0;2
98.0;42.0;37.0;1
104.0;31.0;19.0;2
107.0;46.0;35.0;0
104.0;53.0;23.0;1
113.0;43.0;17.0;0
105.0;40.0;33.0;1
156.0;38.0;57.0;0
129.0;65.0;11.0;2
150.0;31.0;46.0;0
134.0;39.0;30.0;2
110.0;55.0;16.0;1
133.0;44.0;53.0;2
123.0;25.0;20.0;0
114.0;87.0;26.0;0
75.0;47.0;60.0;2
108.0;43.0;17.0;0
97.0;28.0;13.0;2
140.0;41.0;44.0;1
108.0;47.0;30.0;1
115.0;63.0;45.0;1
100.0;17.0;22.0;2
131.0;34.0;46.0;2
129.0;48.0;32.0;2
100.0;24.0;18.0;1
116.0;34.0;37.0;2
112.0;28.0;54.0;2
110.0;44.0;21.0;1
133.0;45.0;44.0;1
97.0;25.0;9.0;2
111.0;36.0;7.0;1
145.0;33.0;33.0;2
130.0;34.0;30.0;0
113.0;26.0;12.0;0
143.0;56.0;67.0;2
125.0;47.0;31.0;2
102.0;27.0;11.0;2
103.0;24.0;10.0;2
107.0;41.0;8.0;1
147.0;34.0;45.0;0
124.0;39.0;13.0;2
119.0;50.0;20.0;1
141.0;39.0;39.0;1
105.0;26.0;27.0;2
104.0;28.0;19.0;2
105.0;30.0;1.0;1
129.0;31.0;36.0;2
100.0;37.0;21.0;1
145.0;40.0;40.0;1
141.0;54.0;52.0;2
119.0;30.0;8.0;0
116.0;49.0;27.0;1
142.0;63.0;71.0;2
132.0;64.0;28.0;2
109.0;27.0;19.0;1
132.0;46.0;36.0;2
155.0;32.0;46.0;0
136.0;49.0;43.0;1
140.0;45.0;34.0;1
121.0;66.0;23.0;0
105.0;43.0;43.0;2
120.0;53.0;36.0;1
121.0;36.0;8.0;0
154.0;41.0;48.0;0
96.0;26.0;13.0;2
150.0;37.0;53.0;0
118.0;48.0;14.0;1
138.0;48.0;45.0;2
139.0;59.0;41.0;2
145.0;43.0;32.0;1
117.0;45.0;36.0;2
121.0;20.0;19.0;0
116.0;23.0;50.0;0
120.0;62.0;40.0;2
135.0;27.0;23.0;0
139.0;46.0;39.0;1
151.0;38.0;52.0;0
145.0;42.0;38.0;1
148.0;52.0;44.0;1
148.0;41.0;53.0;0
132.0;42.0;45.0;2
115.0;36.0;13.0;1
117.0;80.0;22.0;0
144.0;46.0;34.0;1
109.0;83.0;20.0;0
114.0;24.0;17.0;1
133.0;24.0;17.0;0
